Report Date/Time:   02-14-08 04:22:11


                             DAPS
                         DAY  -   45

                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
HIGUOH  35411324       2008164      2008164       131406
HIGUOH  3542A7A4       2007060      2007285       155744
HIGUOH  3542B4D2       2006018      2009042        13109
HIGUOH  3542E4AE       2006168      2007095        11510
HIGUOH  354316D0       2005236      2007317       195028
HIHILO  C800071E       2008058      2008070       212509
HIHILO  C8001468       2007013      2007238        22514
HONDRS  504007EC       2008046      2008046       192304
HONDRS  50402100       2007228      2008174       223338
HONDRS  50403276       2008187      2008187        24959
HONDRS  504044E6       2008237      2008238       223609
HONDRS  50405790       2007306      2008120       193627
HONDRS  5040620A       2006061      2006073       133720
HONDRS  5040717C       2007281      2007281       125933
HONDRS  5040D184       2006213      2006214        32428
HONDRS  5040F768       2007123      2008294       134132
HONDRS  50410516       2007015      2008294       164315
HONDRS  50411660       2006018      2006326       194356
HONDRS  504123FA       2007348      2008028       195016
HONDRS  50417386       2006018      2008157       134921
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
HONDRS  50418302       2006192      2008143        11220
HONDRS  50419074       2005298      2007331       132129
HONDRS  5041A5EE       2001278      2005293       162543
HONDRS  5041B698       2008021      2008021       151244
HONDRS  5041C008       2007159      2008127       194523
HONDRS  5041E6E4       2008198      2008229       173403
HONDRS  5041F592       2008158      2008158       143613
HONDRS  50420218       2007157      2008256       234409
HONDRS  5042116E       2006018      2008064       203847
HONDRS  504224F4       2008178      2008183       143914
HONDRS  50423782       2003265      2002273       114221
HONDRS  50424112       2003321      2003066       144653
HONDRS  50425264       2008184      2008185       174517
HONDRS  504267FE       2007123      2007123       103344
HONDRS  50427488       2008204      2008237        85220
HONDRS  5042840C       2006096      2007337        12554
HONDRS  5042F29C       2006217      2007221        63727
HONDRS  504300E2       2008143      2009008       162438
HONDRS  50431394       2007018      2007099        12531
HONDRS  5043260E       2009003      2009003       224101
HONDRS  50433578       2006124      2008342        45032
HONDRS  50436504       2008239      2008239         2554
HONDRS  50437672       2008248      2008248       202728
HONDRS  5043A01A       2008354      2009022       112735
HONDRS  5043C5FC       2002233      2004330       112937
HONDRS  5043F066       2008129      2008228        24735
HONDRS  504411A0       2006040      2006203       182921
HONDRS  5044243A       2006018      2008361       162921
HONDRS  5044374C       2008080      2009040       172951
HONDRS  50447446       2006018      2009025       155316
HONDRS  504497B4       2004136      2004136       194508
HONDRS  5044A22E       2008228      2008335       103642
HONDRS  5044C7C8       2006315      2006334       151223
HONDRS  5044D4BE       2001332      2001332            0
HONDRS  5044E124       2001332      2001332            0
HONDRS  5045002C       2006018      2008281        91638
HONDRS  504526C0       2004252      2004253        31640
HONDRS  50454326       2007337      2009042       173628
HONDRS  5045F0A8       2008346      2008346        35813
HONDRS  50460722       2008018      2008021       140632
HONDRS  50461454       2008065      2008065        44639
HONDRS  504662C4       2009038      2009043       203639
HONDRS  504671B2       2008241      2008284       111058
HONDRS  50469240       2008324      2008324       164120
HONDRS  5046A7DA       2008172      2008172        44129
HONDRS  5046F7A6       2007122      2008266        20449
HONDRS  504705D8       2007248      2007249       144229
HONDRS  50472334       2008358      2009007       164929
HONDRS  50473042       2007054      2007054        72433
HQAFSC  060005CC       2008109      2008221       214237
HQAFSC  06002320       2007079      2007079        31614
HQAFSC  060046C6       2009040      2009040       234937
HQAFSC  326681F2       2008269      2008273       164937
HQAFSC  327711F4       2007116      2008312       174603
HSEMTP  273003C4       2002290      2002290       200641
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
HYDSCI  975000C0       2008043      2008043       221629
HYDSCI  975013B6       2002093      2002093       131237
HYDSCI  9750262C       2002339      2002339       132132
HYDSCI  9750355A       2002007      2002007        63633
HYDSCI  975043CA       2005045      2006101        60045
HYDSCI  975050BC       2005111      2006169        13047
HYDSCI  97506526       2002213      2002213       231218
IAFDRN  FD101282       2008120      2008308       201134
IAFDRN  FD10346E       2007147      2008310       170715
IAFDRN  FD1042FE       2008135      2008310       150725
IAFDRN  FD105188       2008151      2008317       190735
INAMHI  39301138       2006294      2006328       193219
INAMHI  393024A2       2008080      2008225       163230
INAMHI  393037D4       2006246      2007238        23240
INAMHI  39304144       2006254      2009022       203245
INAMHI  39305232       2006251      2009024        33258
INAMHI  393074DE       2008073      2008073       203314
INAMHI  3930845A       2006250      2007134       163330
INAMHI  3930972C       2007337      2008070        73339
INAMHI  3930A2B6       2007337      2007352        13348
INAMHI  3930B1C0       2008076      2008128       213354
INAMHI  3930C750       2008076      2008228       133409
INAMHI  3930D426       2008063      2008282       213420
INAMHI  3930E1BC       2008073      2008232       153429
INAMHI  3930F2CA       2008073      2008087       203440
INAMHI  393100B4       2008136      2008232       153446
INAMHI  39312658       2008072      2008076        63508
INAMHI  3931352E       2006260      2007225       223520
INAMHI  393143BE       2007109      2007110       133529
INAMHI  3931A04C       2008070      2008070       184015
INAMHI  3931D6DC       2008073      2008087       223654
INAMHI  3931E346       2006277      2006362       193707
INAMHI  3931F030       2008161      2008161       193717
INAMHI  393214CC       2008080      2008155       193735
INAMHI  39322156       2006237      2006276       143748
INAMHI  39323220       2007153      2007227       143800
INAMHI  393244B0       2008072      2008232       153804
INAMHI  393257C6       2007162      2007227       143820
INAMHI  393281AE       2008073      2008225       203851
INAMHI  393292D8       2007092      2007301       213900
INAMHI  3932A742       2008074      2008232       183908
INAMHI  3932B434       2007091      2008075       103914
INAMHI  3932C2A4       2006079      2006101       153928
INAMHI  3932F73E       2006079      2006101        23958
INAMHI  39331636       2008070      2008087       234013
INAMHI  393323AC       2007250      2007250       154030
INAMHI  393360A6       2007073      2007337       144112
INAMHI  393373D0       2008073      2008232       154113
INAMHI  39338354       2007301      2007317       174128
INAMHI  39339022       2006091      2006094       124133
INAWRD  47003240       2003218      2003211       121839
INAWRD  4700714A       2007026      2007060       150848
INDRHI  90801422       2007248      2007248       181512
INDRHI  908032CE       2006165      2007208       211532
INDRHI  90805728       2003097      2003097        64953
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
INDRHI  908062B2       2006158      2007297       201559
INDRHI  90808140       2003126      2003127        41555
INDRHI  9080A7AC       2006208      2006213       191637
INDRHI  9080C24A       2002196      2002196            0
INDRHI  9080E4A6       2008184      2008296       181716
INDRHI  9080F7D0       2004107      2004107       222333
INDRHI  908146A4       2004352      2004320       150318
INDRHI  9081733E       2007256      2007265       211839
INDRHI  908183BA       2003175      2003182       224038
INDRHI  908190CC       2006199      2007059        11856
INDRHI  9081B620       2006248      2006273       181916
INDRHI  9081C0B0       2003076      2003076       143540
INDRHI  9081D3C6       2004214      2004214        70824
INDRHI  9081E65C       2004113      2004113         5408
INDRHI  9081F52A       2003190      2003190        20635
INDRHI  908211D6       2002196      2002196            0
INDRHI  9082244C       2007078      2007078       151741
INDRHI  9082373A       2002196      2002196            0
INDRHI  908241AA       2008282      2008282       162040
INDRHI  908252DC       2008142      2008142        12003
INDRHI  90826746       2007248      2007255       162101
INDRHI  908284B4       2006175      2006239       232117
INDRHI  908297C2       2002197      2002197            0
INDRHI  9082C7BE       2007076      2007076       172155
INDRHI  9082D4C8       2004210      2004212       153130
INDRHI  9082E152       2009012      2009015       162212
INDRHI  9082F224       2003144      2003144       181919
INDRHI  9083005A       2002197      2002197            0
INDRHI  9083132C       2003167      2003168       231026
INDRHI  908326B6       2003292      2003209          307
INDRHI  90834350       2006264      2006277       202300
INDRHI  90835026       2006180      2007358        22307
INDRHI  908376CA       2002298      2003155       162038
INDRHI  9083864E       2006206      2007135       182332
INDRHI  90839538       2002298      2003155       162343
INDRHI  9083A0A2       2006206      2008276       142348
INDRHI  9083B3D4       2002365      2003155       162101
INDRHI  9083C544       2007058      2007147       165330
INDRHI  9083D632       2003083      2003155       162113
INDRHI  9083E3A8       2007251      2007251       202419
INDRHI  9083F0DE       2003079      2003080       212124
INDRHI  9084026E       2002301      2003155       162130
INDRHI  90841118       2008185      2008257       152444
INDRHI  90842482       2002197      2002197            0
INDRHI  908437F4       2002298      2003155       162150
INDRHI  90844164       2005040      2005090       212511
INDRHI  90845212       2008262      2008263       152516
INDRHI  90846788       2003253      2003253       122526
INDRHI  908474FE       2002302      2002353       222212
INDRHI  9084847A       2002197      2002197            0
INDRHI  9084970C       2002298      2003155       162225
INDRHI  9084A296       2007188      2007276        62556
INDRHI  9084B1E0       2006178      2006289       122603
INDRHI  9084C770       2002278      2002278       172242
INDRHI  9084D406       2002235      2002235       161645
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
INDRHI  9084E19C       2002298      2003155       162255
INDRHI  9084F2EA       2003047      2003080        22301
INDRHI  90850094       2002197      2002197            0
INDRHI  908513E2       2006202      2007110       232651
INDRHI  9085350E       2003138      2003139       232328
INDRHI  9085439E       2008347      2008347        42526
INDRHI  908550E8       2002285      2002285        92338
INDRHI  90856572       2002298      2002297       192343
INDRHI  90857604       2006188      2007002       202739
INDRHI  90858680       2006160      2007153        32747
INDRHI  908595F6       2002303      2002297       102406
INDRHI  9085A06C       2002298      2003155       162407
INDRHI  9085B31A       2006174      2007354       182811
INDRHI  9085C58A       2003253      2003253       122420
INDRHI  9085D6FC       2007046      2007291       102827
INDRHI  9085E366       2002197      2002197            0
INDRHI  9085F010       2008300      2008300       172844
INDRHI  9086079A       2003253      2003155       162443
INDRHI  908614EC       2008148      2008153       182859
INDRHI  90862176       2006270      2006298         2908
INDRHI  90863200       2005056      2005056        62626
INDRHI  90864490       2002197      2002197            0
INDRHI  9086627C       2009003      2009009       162940
INDRHI  9086818E       2008350      2009029        72955
INDRHI  908692F8       2003253      2003155       162537
INDRHI  9086A762       2006185      2007073       233011
INDRHI  9086B414       2002197      2002197            0
INDRHI  9086C284       2006172      2007316        53028
INDRHI  9086D1F2       2006172      2006281        43035
INDRHI  9086E468       2002197      2002197            0
INDRHI  9086F71E       2003006      2003155       162614
INDRHI  90870560       2002197      2002197            0
INDRHI  90871616       2006187      2006357         3107
INDRHI  9087238C       2003253      2003155       162631
INDRHI  908730FA       2006192      2006224       233123
INDRHI  9087466A       2006171      2006192       203132
INDRHI  9087551C       2002197      2002197            0
INDRHI  90876086       2006171      2006181        33148
INDRHI  908773F0       2008087      2008087        34223
INETER  05004420       2008351      2008351         2326
INETER  05005756       2008073      2008235       142059
INETER  0500813E       2007298      2007298       153844
INETER  05009248       2008190      2008308       232144
INETER  0500A7D2       2004260      2004345       122154
INETER  0500B4A4       2008266      2008281       152155
INETER  0500D142       2007341      2007341       142052
INETER  0500E4D8       2008217      2008217        20405
INETER  0501233C       2008255      2008255       172313
INETER  0501304A       2004234      2008052        62321
INETER  050146DA       2008255      2008255       212333
INETER  050155AC       2008172      2008205       152346
INETER  050183C4       2005253      2008250        12416
INETER  0501D3B8       2006109      2008171       172504
INETER  0501E622       2007086      2007307        82620
INETER  050202DE       2008311      2008330       142535
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
INETER  050211A8       2008230      2008321       204618
INETER  05023744       2008229      2008276       204634
INETER  050241D4       2008112      2008112       182647
INETER  050284CA       2007119      2007119        11154
INETER  05030024       2008162      2008162        25059
INETER  1405F648       2007092      2007092       223359
INETER  140601C2       2003302      2003208       213922
INETER  22100500       2008299      2008299       181620
INETER  221060E6       2007263      2008304       221717
INETER  2210C01E       2008206      2008206        92317
INETER  2210D368       2006018      2006045       171516
INETER  2210E6F2       2006024      2006140       193543
INETER  2210F584       2007165      2007184       133714
INETER  221107FA       2000339      2000339            0
INETER  221144F0       2007208      2008182         4627
INETER  22115786       2006018      2006351        22123
INETER  2211621C       2008088      2008095       152733
INETER  2211716A       2007055      2008322        51850
INETER  221181EE       2008274      2008277       165750
INETER  22119298       2008019      2008019       145344
INETER  2211F77E       2007114      2008334       150637
INETER  221200F4       2002295      2003206        62432
INETER  22121382       2009033      2009033        45643
INETER  22122618       2007167      2008313       213048
INETER  2212356E       2008008      2008008       141619
INETER  221243FE       2008296      2008298        34537
INETER  22125088       2008096      2008105       124838
INETER  221286E0       2008328      2009016       215716
INETER  22129596       2009003      2009005       185811
INETER  2212B37A       2008307      2008312        40146
INETER  2212C5EA       2007023      2007023       203421
INETER  2212F070       2009010      2009011       183659
INETER  2213020E       2003190      2004324       212213
INETER  221324E2       2005039      2004162        33559
INETER  22133794       2008109      2008161       125110
INETER  22135272       2004330      2004345        65143
INETER  221367E8       2005004      2004345        35151
INETER  2213749E       2003190      2003190            0
INETER  2213841A       2008299      2009018        70001
INETER  22175748       2008142      2008142            0
INETER  221762D2       2008142      2008142            0
INETER  221771A4       2008142      2008142            0
INETER  22178120       2008142      2008142            0
INETER  22179256       2008142      2008142            0
INETER  2217A7CC       2008142      2008142            0
INETER  2217B4BA       2008142      2008142            0
INETER  2217C22A       2008142      2008142            0
INETER  2217D15C       2008142      2008142            0
INETER  2217E4C6       2008142      2008142            0
INETER  2217F7B0       2008142      2008142            0
INETER  221801A6       2008142      2008142            0
INETER  221812D0       2008142      2008142            0
INETER  2218274A       2008142      2008142            0
INETER  2218343C       2008142      2008142            0
INETER  221842AC       2008142      2008142            0
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
INETER  221851DA       2008142      2008142            0
INETER  22186440       2008142      2008142            0
INETER  22187736       2008142      2008142            0
INETER  221887B2       2008142      2008142            0
INETER  221894C4       2008142      2008142            0
INETER  2218A15E       2008142      2008142            0
INETER  2218B228       2008142      2008142            0
INETER  2218C4B8       2008142      2008142            0
INETER  2218D7CE       2008142      2008142            0
INETER  2218E254       2008142      2008142            0
INETER  2218F122       2008142      2008142            0
INETER  2219035C       2008142      2008142            0
INETER  2219102A       2008142      2008142            0
INETER  221925B0       2008142      2008142            0
INETER  221936C6       2008142      2008142            0
INETER  22194056       2008142      2008142            0
INETER  22195320       2008142      2008142            0
INETER  221966BA       2008142      2008142            0
INETER  221975CC       2008142      2008142            0
INETER  22198548       2008142      2008142            0
INETER  2219963E       2008142      2008142            0
INETER  2219A3A4       2008142      2008142            0
INETER  2219B0D2       2008142      2008142            0
INETER  2219C642       2008142      2008142            0
INETER  2219D534       2008142      2008142            0
INETER  2219E0AE       2008142      2008142            0
INETER  2219F3D8       2008142      2008142            0
INETER  221A0452       2008142      2008142            0
INFDRN  FC100056       2004021      2004070       164106
INFDRN  FC101320       2004021      2004070       160852
INSVMH  96501214       2008290      2008295        23114
INSVMH  9650511E       2005251      2005278        74733
INSVMH  9650A19A       2008295      2008295          324
INSVMH  9650C47C       2008182      2008219       145604
INSVMH  965110EE       2008022      2008202        70135
INSVMH  96512574       2008292      2008300       181850
INSVMH  F231B6C2       2006018      2006268       142838
INSVMH  F231E6BE       2006018      2006199       143136
INSVMH  F2321134       2006018      2007190       143442
INSVMH  F23313CE       2006018      2006058       185022
INSVMH  F2333522       2006053      2006073       185313
INSVMH  F233B336       2008297      2008297       121107
INSVMH  F3308000       2006275      2007178        12150
INSVMH  F3309376       2006351      2006351        41253
INSVMH  F330B59A       2006100      2006276       153439
INSVMH  F330C30A       2006097      2006269       193547
ISAGEN  5740F306       2009015      2009016       125542
ISAGEN  5741120E       2007302      2007302       222358
ISAGEN  57414272       2008313      2008329       180522
ISUPFM  385001DE       2006057      2006057        71907
ISUPFM  385012A8       2002316      2002316            0
ISUPFM  38502732       2002316      2002316            0
ISUPFM  38503444       2002316      2002316            0
ISUPFM  385042D4       2002316      2002316            0
ISUPFM  385051A2       2002316      2002316            0
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
ISUPFM  38506438       2002316      2002316            0
ISUPFM  3850774E       2002316      2002316            0
ISUPFM  385087CA       2003341      2003341       170005
ISUPFM  385094BC       2002316      2002316            0
ISUPFM  3850A126       2002316      2002316            0
ISUPFM  3850B250       2002316      2002316            0
ISUPFM  3850C4C0       2002316      2002316            0
ISUPFM  3850D7B6       2002316      2002316            0
ISUPFM  3850E22C       2005161      2005161        74323
ISUPFM  BD0005DE       2004236      2004236       202924
JAMMET  92405008       2005284      2005284       134107
JAMMET  92408660       2007235      2007237       214718
JAMMET  9240C56A       2006102      2006109       164754
JAMMET  9240E386       2005131      2005172       114814
JAMMET  9241B100       2007122      2007122       205012
JONOSW  90700540       2008310      2009028       180025
JONOSW  90701636       2008311      2009028       180035
JONOSW  907023AC       2008205      2008315       120044
JONOSW  907030DA       2008211      2008280        30058
JONOSW  9070464A       2007220      2007305        50105
JONOSW  9070553C       2008018      2008019       200118
JONOSW  907060A6       2008231      2008249        30125
JONOSW  907073D0       2008350      2009043       173930
JONOSW  90708354       2008350      2009043       173942
JONOSW  9070B6CE       2008162      2008249        30215
JONOSW  9070C05E       2007103      2007184        24720
JONOSW  9070D328       2008134      2008134       184729
JONOSW  9070E6B2       2009029      2009029        14741
JONOSW  9070F5C4       2009029      2009029       214751
JONOSW  907107BA       2007220      2007259       214801
JONOSW  907114CC       2008211      2008297        14810
JONOSW  907144B0       2008228      2008300        24840
JONOSW  907157C6       2008229      2008299       224850
JONOSW  907181AE       2008094      2009041       233023
JONOSW  907192D8       2008289      2009041       223033
KAYMET  0105F6E6       2008016      2008016       223640
KAYMET  FFF0073A       2007199      2007199        74420
KERNCA  6612F54C       2008055      2008055       225423
KERNCA  66134438       2000293      2004182       182433
KERNFI  2DC00156       2008136      2008136            0
KERNFI  2DC01220       2008136      2008136            0
KERNFI  2DC027BA       2008136      2008136            0
KERNFI  2DC034CC       2008136      2008136            0
KERNFI  2DC0425C       2008136      2008136            0
KERNFI  2DC0512A       2008136      2008136            0
KERNFI  2DC064B0       2008136      2008136            0
KERNFI  2DC077C6       2008136      2008136            0
KOLEEN  AAA1D4F0       2004141      2004141            0
KOLEEN  AAA1E16A       2004141      2004141            0
KOLEEN  AAA2F512       2004141      2004141            0
KOLEEN  AAA3076C       2004141      2004141            0
LACDPW  267001BA       2001326      2001326       223001
LACDPW  267012CC       2001191      2001191            0
LACDPW  26702756       2001259      2004114       163053
LACDPW  26703420       2002033      2004113       213027
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
LACDPW  267042B0       2003062      2003142       175557
LACDPW  267051C6       2001257      2004114       132404
LLL18W  CA30022A       2004277      2005179         4735
LLL18W  CA3100D0       2004121      2004154       185421
LLL18W  CA3113A6       2001093      2003012       225109
LWSOTT  454EF3AE       2002135      2002135            0
LWSOTT  454F01D0       2004342      2004342       103433
LWSOTT  454F12A6       2002135      2002135            0
LWSOTT  454F273C       2002135      2002135            0
LWSOTT  454F344A       2002135      2002135            0
LWSOTT  454F42DA       2006155      2006155       142412
LWSOTT  454F51AC       2002135      2002135            0
LWSOTT  454F6436       2002135      2002135            0
LWSOTT  4557978A       2002136      2002136            0
LWSOTT  4557A210       2008088      2008088       215743
LWSOTT  4557B166       2005011      2005011       105828
LWSOTT  4557C7F6       2007163      2007163        33625
LWSOTT  4557D480       2002136      2002136            0
LWSOTT  4557E11A       2007021      2007021        92130
LWSOTT  4557F26C       2002136      2002136            0
LWSOTT  4558E788       2002136      2002136            0
LWSOTT  4558F4FE       2002136      2002106        75109
LWSOTT  45590680       2002136      2002136            0
LWSOTT  455915F6       2002136      2002136            0
LWSOTT  4559206C       2002136      2002136            0
LWSOTT  4559331A       2002136      2002136            0
LWSOTT  4559458A       2002136      2002136            0
LWSOTT  455956FC       2007282      2007282       224606
LWSOTT  45596366       2002136      2002136            0
LWSOTT  45597010       2002136      2002136            0
LWSOTT  45598094       2002136      2002136            0
LWSOTT  455993E2       2002136      2002136            0
LWSOTT  4559A678       2002136      2002136            0
LWSOTT  4559B50E       2006332      2006332       173926
LWSOTT  455A12F8       2002136      2002136            0
LWSOTT  455A2762       2002136      2002099        33146
LWSOTT  455A771E       2002136      2002136            0
LWSOTT  455A879A       2004110      2004110       162902
LWSOTT  455A94EC       2007186      2007186        60924
LWSOTT  455AA176       2002136      2002026        40024
LWSOTT  455B9616       2005189      2005189       150106
LWSOTT  455BA38C       2003356      2004070       162629
LWSOTT  455BB0FA       2003356      2004070       162714
LWSOTT  455BC66A       2003356      2004070       162747
LWSOTT  455BD51C       2003356      2004070       162844
LWSOTT  455BE086       2003356      2004070       162929
MAKAHI  FD90064C       2007257      2008344       225002
MANTOB  7D004208       2008359      2009009       140051
MANTOB  7D00F186       2008186      2008186       140239
MANTOB  7D0103F8       2008212      2008212       230246
MANTOB  7D01108E       2008185      2008185       150257
MANTOB  7D02B778       2008319      2008319       182619
MANTOB  7D02F472       2007177      2008192       162640
MANTOB  7D03060C       2008050      2008281       172644
MANTOB  7D0363EA       2008310      2008311       172706
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
MANTOB  7D03709C       2007345      2007349       152729
MANTOB  7D03936E       2008312      2008315       172725
MANTOB  7D03B582       2007256      2007256       183837
MANTOB  7D03E5FE       2008185      2008186       192750
MBFIRE  5B5027BA       2008238      2008238            0
MBFIRE  5B5034CC       2008238      2008238            0
MBFIRE  5B50425C       2008238      2008238            0
MBFIRE  5B50512A       2008238      2008238            0
MBFIRE  5B5064B0       2008238      2008238            0
MBFIRE  5B5077C6       2008238      2008238            0
MBFIRE  5B508742       2008238      2008238            0
MBFIRE  5B509434       2008238      2008238            0
MBFIRE  5B50A1AE       2008238      2008238            0
MBFIRE  5B50B2D8       2008238      2008238            0
MBFIRE  5B50C448       2008238      2008238            0
MBFIRE  5B50D73E       2008238      2008238            0
MBFIRE  5B50E2A4       2008238      2008238            0
MBFIRE  5B50F1D2       2008238      2008238            0
MBFIRE  5B5103AC       2008238      2008238            0
MBFIRE  5B5110DA       2008238      2008238            0
MBFIRE  5B512540       2008238      2008238            0
MBFIRE  5B513636       2008238      2008238            0
MBWATR  58B0154C       2008197      2008197            0
MBWATR  58B020D6       2008197      2008197            0
MBWATR  58B033A0       2008197      2008197            0
MBWATR  58B04530       2008197      2008197            0
MCARWS  858007FA       2002319      2003211       120101
MCARWS  8580148C       2004320      2004320       115912
MCARWS  85802116       2002169      2002169            0
MCRCOM  7710061A       2009041      2009041       212100
MCRCOM  7710156C       2008108      2008108       163605
MCRCOM  771020F6       2004156      2004156       120739
MDNRCF  220011E8       2006268      2006268        75320
MDNRCF  22003704       2008169      2008169            0
METFRA  3330B146       2008338      2009021       171311
METFRA  33367496       2008028      2008028       194703
METONE  111001B8       2006347      2006360       221438
MEXELE  E89080F6       2008195      2009039       165021
MEXGAS  15B5E554       2004114      2009007         2115
MEXGAS  15B63432       2004121      2008208        62458
MEXGAS  15B687BC       2008213      2008320       142844
MEXGAS  15B736C8       2006336      2006337       155618
MEXGAS  15B78546       2008279      2008366        60207
MEXGAS  15B7B0DC       2008287      2008325        60335
MEXGAS  15B8B64E       2008016      2008184       211135
MEXMMD  FB0085B2       2008236      2008358       105116
MEXMMD  FB00B028       2008219      2008313       215145
MEXMMD  FB00D5CE       2008315      2008318        25206
MEXMMD  FB01122A       2008319      2008335       135245
MEXMMD  FB0134C6       2008330      2008354        65305
MEXMMD  FB015120       2008336      2008346        15325
MEXMMD  FB01B2D2       2008218      2008323        95417
MEXMMD  FB01C442       2008316      2008327       225435
MEXMMD  FB021524       2008172      2008295       175535
MEXMMD  FB0220BE       2008317      2008317       205546
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
MEXMMD  FB0233C8       2008277      2008277       215623
MEXMMD  FB024558       2008206      2008236       155606
MEXMMD  FB02562E       2008287      2008298       115615
MEXMMD  FB0263B4       2008287      2008298       135625
MEXMMD  FB0270C2       2008297      2008298       115516
MEXNMS  0102D23E       2005154      2005159       233048
MEXNMS  1562A790       2006018      2008359       163812
MEXNMS  1562D100       2006018      2008332       113934
MEXNMS  15636074       2006280      2008010       174342
MEXNMS  15637302       2008257      2008263       154355
MEXNMS  15638386       2006325      2009028       224414
MEXNMS  1563B61C       2007067      2009002       194458
MEXNMS  1563E660       2004210      2004210            0
MEXNMS  1563F516       2004210      2004210            0
MEXNMS  156407A6       2004210      2004210            0
MEXNMS  156414D0       2004210      2004210            0
MEXNMS  1564214A       2004210      2004210            0
MEXNMS  1564323C       2005272      2005272       184653
MEXNMS  156457DA       2005222      2005273       174553
MEXNMS  15646240       2005170      2005335       154608
MEXNMS  15647136       2006237      2006237       221035
MEXNMS  15655520       2009043      2009043       235439
MEXNMS  15658348       2008030      2008032         5529
MEXNMS  1565903E       2007343      2007343       175533
MEXNMS  1565A5A4       2009041      2009041        71427
MEXNMS  1565B6D2       2009039      2009043       185559
MEXNMS  1570B68C       2007083      2009031       175113
MEXNMS  1577D15E       2007185      2007210       190043
MEXNMS  157842AE       2005225      2005225       220130
MEXNMS  157D9306       2007198      2007273        31212
MEXNMS  1598C130       2006018      2008207       100940
MEXNMS  1599F650       2007122      2008322       185013
MEXNMS  15A1A4FA       2006018      2007318       204040
MEXNMS  15ABC04E       2006228      2007053       150626
MEXNMS  15ABE6A2       2008268      2008269       164730
MEXNMS  15AC1412       2007120      2009028       225312
MEXNMS  15AC2188       2006231      2006255        91904
MEXNMS  15AC32FE       2007072      2009031       145258
MEXNMS  15AC446E       2008096      2008106       174740
MEXNMS  15AC6282       2007109      2009030         5228
MEXNMS  15ACD10C       2007109      2008351       175413
MEXNMS  15AD059E       2008340      2008343        65358
MEXNMS  15AD16E8       2008318      2008324        55517
MEXNMS  15AD3004       2008345      2009028       225328
MEXNMS  15AD4694       2007115      2009026       205158
MEXNMS  15AD730E       2007129      2008339       215213
MEXNMS  15AD838A       2005194      2007145        55214
MEXNMS  15ADA566       2007123      2008332       225128
MEXNMS  15ADE66C       2008133      2008140       215143
MEXNMS  15AE419A       2008249      2008269       144702
MEXNMS  15AE6776       2006018      2008272        32736
MEXNMS  15AE7400       2008144      2008230       172628
MEXNMS  15AE97F2       2006074      2007229       183211
MEXNMS  15AEA268       2006257      2006281        72030
MEXNMS  15AEB11E       2005325      2005325       183817
                     PDTS THAT ARE DEACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
MEXNMS  15AEE162       2006077      2006312       184318
MEXNMS  15AF006A       2008092      2008116       164624
MEXNMS  15AF2686       2006059      2006069       185112
MEXNMS  15AF35F0       2006117      2006313       185319
MEXNMS  15AF5016       2006119      2007009       153101
MEXNMS  15AF658C       2006286      2006312       155917
MEXNMS  15AFA092       2006279      2006279       200104
MEXNMS  15B00166       2006122      2006122       194340
MEXNMS  15B01210       2005209      2005294       224437
MEXNMS  15B0278A       2007337      2007343       194724
MEXNMS  15B034FC       2008184      2009031       194832
MEXNMS  15B0511A       2006365      2007230         1013
MEXNMS  15B077F6       2006018      2008114       181206
MEXNMS  15B08772       2008310      2008310            0
MEXNMS  15B09404       2006018      2008001         1415
MEXNMS  15B0A19E       2008310      2008310            0
MEXNMS  15B0B2E8       2007101      2007101         1606
MEXNMS  15B0C478       2008310      2008310            0
MEXNMS  15B0D70E       2008310      2008310            0
