> 0.8 contour
93.964	9.39398	0.8
94.0473	9.40092	0.8
94.1307	9.40267	0.8
94.214	9.39896	0.8
94.2973	9.38967	0.8
94.3178	9.386	0.8
94.3807	9.3753	0.8
94.464	9.35523	0.8
94.5254	9.336	0.8
94.5473	9.32926	0.8
94.6307	9.29657	0.8
94.6534	9.286	0.8
94.714	9.25737	0.8
94.7526	9.236	0.8
94.7973	9.21025	0.8
94.8348	9.186	0.8
94.8807	9.15462	0.8
94.9057	9.136	0.8
94.964	9.08911	0.8
94.9677	9.086	0.8
95.0251	9.036	0.8
95.0473	9.01452	0.8
95.0742	8.986	0.8
95.1166	8.936	0.8
95.1307	8.91761	0.8
95.1559	8.886	0.8
95.1917	8.836	0.8
95.214	8.80065	0.8
95.2236	8.786	0.8
95.2536	8.736	0.8
95.2795	8.686	0.8
95.2973	8.64657	0.8
95.3025	8.636	0.8
95.3248	8.586	0.8
95.3439	8.536	0.8
95.3602	8.486	0.8
95.3738	8.436	0.8
95.3807	8.40607	0.8
95.3859	8.386	0.8
95.3966	8.336	0.8
95.405	8.286	0.8
95.4112	8.236	0.8
95.4153	8.186	0.8
95.4174	8.136	0.8
95.4176	8.086	0.8
95.4157	8.036	0.8
95.4118	7.986	0.8
95.4059	7.936	0.8
95.3977	7.886	0.8
95.3873	7.836	0.8
95.3807	7.80951	0.8
95.3754	7.786	0.8
95.3621	7.736	0.8
95.3462	7.686	0.8
95.3276	7.636	0.8
95.3059	7.586	0.8
95.2973	7.56852	0.8
95.2828	7.536	0.8
95.2575	7.486	0.8
95.2281	7.436	0.8
95.214	7.41427	0.8
95.1964	7.386	0.8
95.1615	7.336	0.8
95.1307	7.29711	0.8
95.1223	7.286	0.8
95.0812	7.236	0.8
95.0473	7.19961	0.8
95.0334	7.186	0.8
94.9778	7.136	0.8
94.964	7.12447	0.8
94.917	7.086	0.8
94.8807	7.05863	0.8
94.8481	7.036	0.8
94.7973	7.00283	0.8
94.7685	6.986	0.8
94.714	6.95543	0.8
94.6736	6.936	0.8
94.6307	6.91572	0.8
94.5543	6.886	0.8
94.5473	6.88327	0.8
94.464	6.85695	0.8
94.3807	6.83725	0.8
94.3734	6.836	0.8
94.2973	6.82216	0.8
94.214	6.81285	0.8
94.1307	6.80904	0.8
94.0473	6.81083	0.8
93.964	6.81771	0.8
93.8807	6.83472	0.8
93.8783	6.836	0.8
93.8566	6.886	0.8
93.7973	6.91629	0.8
93.721	6.886	0.8
93.714	6.87217	0.8
93.6756	6.886	0.8
93.6307	6.90203	0.8
93.5525	6.936	0.8
93.5473	6.93828	0.8
93.464	6.98295	0.8
93.4589	6.986	0.8
93.3807	7.03547	0.8
93.3799	7.036	0.8
93.3115	7.086	0.8
93.2973	7.09723	0.8
93.251	7.136	0.8
93.214	7.17005	0.8
93.1973	7.186	0.8
93.1489	7.236	0.8
93.1307	7.25685	0.8
93.1044	7.286	0.8
93.0638	7.336	0.8
93.0473	7.3585	0.8
93.0283	7.386	0.8
92.9973	7.436	0.8
92.9705	7.486	0.8
92.964	7.4995	0.8
92.9444	7.536	0.8
92.9207	7.586	0.8
92.9004	7.636	0.8
92.8829	7.686	0.8
92.8807	7.69342	0.8
92.8662	7.736	0.8
92.8518	7.786	0.8
92.8398	7.836	0.8
92.8301	7.886	0.8
92.8226	7.936	0.8
92.8171	7.986	0.8
92.8135	8.036	0.8
92.8118	8.086	0.8
92.8119	8.136	0.8
92.8139	8.186	0.8
92.8177	8.236	0.8
92.8234	8.286	0.8
92.8313	8.336	0.8
92.8412	8.386	0.8
92.8535	8.436	0.8
92.8683	8.486	0.8
92.8807	8.52187	0.8
92.885	8.536	0.8
92.9028	8.586	0.8
92.9236	8.636	0.8
92.9477	8.686	0.8
92.964	8.71593	0.8
92.9738	8.736	0.8
93.0012	8.786	0.8
93.0331	8.836	0.8
93.0473	8.85635	0.8
93.0693	8.886	0.8
93.1111	8.936	0.8
93.1307	8.95748	0.8
93.156	8.986	0.8
93.2058	9.036	0.8
93.214	9.04367	0.8
93.2605	9.086	0.8
93.2973	9.11633	0.8
93.3226	9.136	0.8
93.3807	9.17794	0.8
93.393	9.186	0.8
93.464	9.23007	0.8
93.4748	9.236	0.8
93.5473	9.2747	0.8
93.5735	9.286	0.8
93.6307	9.31045	0.8
93.7031	9.336	0.8
93.714	9.33991	0.8
93.7973	9.36402	0.8
93.8807	9.38158	0.8
93.9116	9.386	0.8
93.964	9.39398	0.8
> 1.6 contour
93.8807	8.94543	1.6
93.964	8.96411	1.6
94.0473	8.97339	1.6
94.1307	8.97652	1.6
94.214	8.97138	1.6
94.2973	8.95794	1.6
94.3771	8.936	1.6
94.3807	8.93506	1.6
94.464	8.90419	1.6
94.5019	8.886	1.6
94.5473	8.86341	1.6
94.5913	8.836	1.6
94.6307	8.80943	1.6
94.6611	8.786	1.6
94.714	8.7399	1.6
94.7181	8.736	1.6
94.7671	8.686	1.6
94.7973	8.64937	1.6
94.8083	8.636	1.6
94.845	8.586	1.6
94.8751	8.536	1.6
94.8807	8.52542	1.6
94.9026	8.486	1.6
94.9257	8.436	1.6
94.9443	8.386	1.6
94.9591	8.336	1.6
94.964	8.31447	1.6
94.9718	8.286	1.6
94.982	8.236	1.6
94.9887	8.186	1.6
94.9921	8.136	1.6
94.9924	8.086	1.6
94.9895	8.036	1.6
94.9833	7.986	1.6
94.9736	7.936	1.6
94.964	7.89941	1.6
94.961	7.886	1.6
94.947	7.836	1.6
94.9291	7.786	1.6
94.9069	7.736	1.6
94.8807	7.68776	1.6
94.8798	7.686	1.6
94.8509	7.636	1.6
94.8156	7.586	1.6
94.7973	7.5634	1.6
94.7752	7.536	1.6
94.7279	7.486	1.6
94.714	7.47271	1.6
94.6726	7.436	1.6
94.6307	7.40326	1.6
94.6056	7.386	1.6
94.5473	7.34908	1.6
94.5215	7.336	1.6
94.464	7.30796	1.6
94.4053	7.286	1.6
94.3807	7.2768	1.6
94.2973	7.25427	1.6
94.214	7.24099	1.6
94.1349	7.236	1.6
94.1307	7.23571	1.6
94.1234	7.236	1.6
94.0473	7.2388	1.6
93.964	7.24792	1.6
93.8807	7.26646	1.6
93.8226	7.286	1.6
93.7973	7.29442	1.6
93.7783	7.336	1.6
93.7573	7.386	1.6
93.7383	7.436	1.6
93.714	7.45029	1.6
93.6669	7.436	1.6
93.6307	7.42289	1.6
93.5537	7.436	1.6
93.5473	7.44103	1.6
93.4985	7.486	1.6
93.464	7.52336	1.6
93.4525	7.536	1.6
93.4118	7.586	1.6
93.3807	7.63213	1.6
93.378	7.636	1.6
93.347	7.686	1.6
93.3216	7.736	1.6
93.3009	7.786	1.6
93.2973	7.79644	1.6
93.282	7.836	1.6
93.2665	7.886	1.6
93.2973	7.89662	1.6
93.3295	7.886	1.6
93.3807	7.87051	1.6
93.4265	7.886	1.6
93.3807	7.89841	1.6
93.3335	7.936	1.6
93.2973	7.9698	1.6
