10543456	13
2997671	13
5170082	13
18097567	13
4171068	13
272134	13
8918364	13
4015586	13
4027071	13
2975851	13
4355106	15
37603924	13
2054724	13
19262574	13
687189	17
4632293	13
5997796	17
5091002	13
46219557	13
5932869	13
13982241	13
314245	13
18362297	13
9829506	17
1079896	13
1292012	16
1120695	13
4672793	13
11755404	13
10540964	15
3732082	13
17953742	13
23200150	13
8685779	13
72997	16
2449047	13
1728874	13
2183871	13
478876	13
384665	13
3096717	13
2858811	13
3000121	15
12538526	13
15296828	13
2797721	13
90383	13
7760304	13
23424126	13
5476665	13
2908401	13
1680498	13
1275034	13
1667380	13
3109758	13
10103969	13
33546611	13
15444543	13
5845732	13
10710713	13
15487623	13
329376	13
5184122	13
1503735	13
5126846	15
18904188	13
2060648	13
864567	13
6615151	13
10995670	13
2075458	13
5366970	15
12387718	13
14380378	13
21113166	16
5761986	13
2253402	13
1023539	13
989032	13
1690035	13
30388394	17
1061981	13
6061927	13
7025976	13
4779970	13
5486303	13
13113539	13
15998296	13
3590129	13
10752874	13
11229423	13
4719984	13
12035049	13
8528461	13
16440712	13
7870792	17
5711138	13
16190548	13
15679402	13
2356160	13
1010850	13
5603730	13
1457269	13
6173745	13
4314615	13
39582397	15
3724903	13
1234279	13
2307842	13
13605740	13
4072310	13
1765839	13
9810382	13
25234956	13
24015697	13
724536	13
15961811	13
11118492	15
1385265	17
7030204	13
993571	17
3422289	13
4224439	17
14028020	13
31885200	13
4312918	13
1549698	16
914249	13
3109469	17
2447559	13
2491736	13
18046670	13
235891	13
8768003	13
19802999	13
12297173	13
154724	17
31954734	13
12051229	13
7855169	13
224718	13
17011142	15
1621287	13
26402715	13
24648663	13
2975802	13
361982	13
833520	15
3615772	13
6607531	13
3061965	13
322856	13
17567224	13
9035644	13
7190331	13
4707770	13
5150755	13
7284849	13
5246599	13
4733710	13
8374585	13
9043159	13
1874312	13
4200990	13
868823	13
5389635	17
7427089	13
6841496	13
9674895	13
5184420	13
5850362	15
14573554	13
1537721	13
23806387	16
4808491	13
11169840	13
8778498	13
753011	13
436115	13
18144029	13
19200047	16
6905098	13
1882130	13
304171	13
7478318	13
695907	13
2288525	15
4539841	13
13773318	16
10726735	13
19288538	13
9607605	13
281679	13
14601070	17
12476952	15
5323526	13
13092481	16
3583177	13
31106963	13
18741804	17
2116020	13
577336	13
1529093	13
1565017	13
2309063	13
8056629	16
32056804	13
566812	13
560678	13
3306001	13
24349421	13
14659047	13
13137158	13
19466117	16
3047996	13
31571888	13
376367	13
1029974	13
3919831	13
491648	17
10568574	13
10871854	13
6426200	13
12919759	13
895956	13
18337649	13
4005768	15
10853535	13
783368	13
1039652	13
16247339	13
4145161	16
6828571	17
1879743	15
3669172	13
7297702	13
10784768	13
1653560	13
4586397	13
4067958	15
7462988	13
13862129	13
24482610	13
14526859	13
63983516	13
10657016	13
466499	13
15459188	13
1325860	13
23462488	13
40543909	13
7793763	13
8868944	16
6669587	13
20468221	13
761369	13
596058	15
24949609	13
284581	13
1435008	17
12414368	17
3740789	13
13830442	16
38899520	13
16203371	13
6434069	15
7052090	13
13331077	13
5825443	13
7981764	13
10514455	13
35659097	13
5887375	13
13888803	13
529453	13
3078023	13
16824632	13
6740656	13
6045496	13
4193696	13
8975143	13
4103788	13
271022	15
18360989	13
307577	13
2138126	13
2280415	13
14094197	13
51486	13
2215171	13
10202525	13
5493751	13
6775735	13
15160761	13
556474	13
16783379	13
13471876	13
195365	13
6715052	16
3161428	13
11738104	13
6661482	13
6236667	13
2716868	13
2801573	13
8168990	13
2893448	13
12586032	13
17083132	13
5829106	13
4220673	13
9842370	13
15976885	13
8477860	13
10611050	13
24502020	13
4882340	13
5048173	16
17288486	16
24572555	13
345209	13
24053624	13
10669764	15
8167037	13
1484679	16
2330585	13
9431991	13
14353	13
55700998	13
33102793	13
12594033	13
6273780	13
112126	16
3914404	15
5526556	13
646594	16
16977236	16
7628622	13
14265381	13
4812245	13
3321678	13
4388518	13
14608156	13
550964	13
792712	13
2877255	13
207340	13
6329884	13
8903337	13
3104400	15
17563632	16
11247777	13
2796422	16
8591025	13
19860346	13
860468	13
1801840	15
2012159	13
8855500	16
1200582	13
21045329	13
20995519	13
13954086	13
27611474	15
11192870	13
4453620	16
38489	15
7900265	13
1970676	13
452317	13
21265457	13
24404550	13
2240080	13
4687835	13
13770566	13
8739435	13
10545317	13
9577791	13
3123868	13
208204	13
201256	13
261	13
9039210	13
5569394	16
1864263	13
3354223	13
1536763	16
18880212	13
2603369	13
943163	13
513525	13
1382686	13
13734239	13
7138408	16
982826	13
985739	13
746601	13
4313087	13
961509	13
33488762	13
22346516	13
2980999	17
7475714	13
19217557	13
546777	13
2565749	13
9995120	13
72164	13
2597192	13
15018963	13
1643805	16
6601586	13
27612316	17
16589866	13
820453	15
18419217	13
29975635	13
16606731	16
7240154	13
5859707	16
1585763	13
8730555	13
2596277	13
6401667	17
1504728	13
7344732	13
2885056	13
6648645	13
7185791	13
5959641	13
10502061	16
12887784	13
12553715	13
9507911	13
656384	13
1191112	13
10886630	16
3003851	13
1256388	17
24074765	13
3773103	13
6756695	13
25909	13
22683884	13
18070268	15
11359527	13
16224012	13
1287678	13
29186609	13
6161651	13
12016108	13
2661598	13
4925260	13
4875786	13
18390628	13
1956353	13
203223	16
3710745	16
5427370	13
3807514	13
6357117	13
2522916	13
491298	13
11842299	13
6176892	13
6048364	13
7971553	16
11904356	13
13782664	13
4483518	13
7646248	16
26606243	13
18577339	13
7691857	13
2404427	13
14311738	13
2901021	13
8569769	13
12088024	13
26087476	16
70684	13
2090650	13
7855742	13
1633220	13
1987559	13
4876444	13
12205654	13
472496	13
9534091	13
3996033	13
1574506	13
16761182	13
6226268	13
24623188	13
8443653	17
11325333	13
3968704	13
1339334	13
907256	16
1464682	17
3854516	13
17351943	13
30693743	13
2195813	13
5102055	13
4010052	13
7759774	17
7641910	13
2190226	13
4834700	15
7960398	13
17536535	13
3156184	13
4294508	13
4256034	13
532444	13
13391976	13
3458608	13
1378634	13
2426882	13
35438	13
5506094	15
14915702	13
