Report Date/Time:   02-10-08 03:14:28


                             DAPS
                         DAY  -   41

                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
BURMPR  348586BA       2008282      2009040       234407
BURPNW  34200FEA       2007338      2009041          124
BURPNW  3420945A       2007337      2009040       231822
BURPNW  34209A88       2007337      2009040       231937
BURPNW  34213658       2007337      2009040       233739
BURPNW  3421388A       2007337      2009040       233837
BURPNW  3422725C       2006018      2009040       233234
BURPNW  342291AE       2008039      2009040       231936
BURPNW  3422A434       2006018      2009040       233336
BURPNW  3422B742       2009030      2009040       231947
BURPNW  3422D2A4       2006018      2009040       233441
BURPNW  34230636       2007197      2009040       233543
BURPNW  342333AC       2006018      2009040       233635
BURPNW  3423C328       2008276      2009040       173602
BURPNW  3423D05E       2008142      2009041          234
BURPNW  34242C3C       2009029      2009040       233014
BURPNW  34243F4A       2007337      2009040       233215
BURPNW  34244708       2007337      2009040       233305
BURPNW  342449DA       2007337      2009040       233411
BURPNW  3424547E       2007337      2009040       233510
BURPNW  34245AAC       2007337      2009040       233610
BURPNW  34246F36       2007337      2009040       233804
BURPNW  3424D26A       2009012      2009040       231843
BURPNW  342506F8       2008010      2009041          148
BURPNW  3425158E       2006150      2009040       232842
BURPNW  34252014       2008136      2009040       231435
BURPNW  34253362       2008136      2009040       231537
BURPNW  34255684       2009040      2009040       152719
BURPNW  34257068       2008149      2009040       232748
BURPNW  3440030A       2008275      2009040       233002
BURPNW  34400DD8       2007337      2009040       211432
BURPNW  3440107C       2008122      2009040       200831
BURPNW  34401EAE       2007337      2009040       234539
BURPNW  344025E6       2008134      2009040       234438
BURPNW  34402B34       2007337      2009040       234510
BURPNW  34403690       2007337      2009040       234420
BURPNW  34404000       2007337      2009040       234402
BURPNW  34405376       2008211      2009040       235226
BURPNW  344066EC       2007337      2009040       205939
BURPNW  3440759A       2007337      2009040       213035
BURPNW  3440851E       2007337      2009040       235214
BURPNW  344098BA       2007337      2009040       213939
BURPNW  3440AD20       2007337      2009040       232139
BURPNW  3440B084       2007337      2009040       232115
BURPNW  3440BE56       2008261      2009040       234502
BURPNW  3440C614       2007337      2009040       234414
BURPNW  3440E0F8       2008281      2009040       233109
BURPNW  3440FD5C       2007337      2009040       211625
BURPNW  344101F0       2007337      2009040       204702
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  34410F22       2007337      2009040       232144
BURPNW  34411C54       2005356      2009040       232102
BURPNW  344129CE       2008043      2009040       234409
BURPNW  344142FA       2008184      2009040       234550
BURPNW  34416416       2007337      2009040       165744
BURPNW  34417760       2007337      2009040       214534
BURPNW  344179B2       2007337      2009040       204915
BURPNW  3441A108       2008122      2009040       200525
BURPNW  3441AFDA       2008122      2009040       201940
BURPNW  3441BCAC       2006018      2009040       214635
BURPNW  3441F174       2008122      2009040       201128
BURPNW  3441FFA6       2008122      2009040       233217
BURPNW  34421B5A       2008122      2009040       233025
BURPNW  34422012       2007348      2009040       234426
BURPNW  34423DB6       2007162      2009040       233113
BURPNW  34424B26       2008122      2009040       203154
BURPNW  34425682       2007337      2009040       234444
BURPNW  34426318       2007337      2009040       234532
BURPNW  34426DCA       2008154      2009040       232127
BURPNW  344280EA       2008122      2009040       235623
BURPNW  3442A8D4       2006018      2009040       204243
BURPNW  3442D096       2007254      2009040       235210
BURPNW  3442DE44       2008051      2009040       232221
BURPNW  3442E50C       2008339      2009040       233014
BURPNW  3442EBDE       2009014      2009040       234626
BURPNW  3442F8A8       2007088      2009040       234657
BURPNW  34430AD6       2006241      2009040       232245
BURPNW  34432C3A       2008212      2009040       232302
BURPNW  34433F4C       2007046      2009040       234620
BURPNW  3443470E       2006018      2009040       210727
BURPNW  34435478       2006018      2009040       212351
BURPNW  34435AAA       2009040      2009040       205738
BURPNW  344361E2       2008212      2009040       232108
BURPNW  34436F30       2007071      2009040       234608
BURPNW  34437C46       2008120      2009040       235644
BURPNW  34438CC2       2007337      2009040       234651
BURPNW  34439FB4       2007337      2009040       232215
BURPNW  3443AA2E       2007337      2009040       232233
BURPNW  3443B78A       2008274      2009040       234544
BURPNW  3443B958       2007338      2009040       232228
BURPNW  3443CFC8       2008093      2009040       232308
BURPNW  3443D26C       2007337      2009040       234452
BURPNW  3443DCBE       2008260      2009040       234614
BURPNW  3443E924       2006024      2009040       232238
BURPNW  3443F480       2007338      2009040       212117
BURPNW  344408E2       2007337      2009040       234632
BURPNW  34441546       2008122      2009040       201041
BURPNW  344420DC       2008276      2009040       233020
BURPNW  34442E0E       2007337      2009040       215231
BURPNW  3445D2A2       2007155      2009040       232824
BURPNW  3445E738       2006018      2009040       232834
BURPNW  344610B2       2007337      2009040       232844
BURPNW  34462528       2007337      2009040       232855
BURPNW  34466622       2007337      2009040       232905
BURPNW  34467554       2007337      2009040       232914
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  3446B04A       2006018      2009040       232925
BURPNW  3446C6DA       2008028      2009040       232934
BURPNW  344764D8       2006046      2009040       232120
BURPNW  3447872A       2008277      2009040       233026
BURPNW  3447C420       2008200      2009040       203943
BURPNW  3447D756       2008122      2009040       204120
BURPNW  3447F1BA       2006052      2009040       232258
BURPNW  344807AC       2007337      2009040       232320
BURPNW  34483236       2009012      2009040       231133
BURPNW  344881B8       2008061      2009040       232156
BURPNW  3448B422       2009003      2009040       232150
BURPNW  3448C2B2       2008280      2009040       233104
BURPNW  3448F728       2007337      2009040       232314
BURPNW  34491620       2006018      2009040       210246
BURPNW  344923BA       2008095      2009040       233321
BURPNW  344930CC       2008095      2009040       233326
BURPNW  3449465C       2008191      2009040       235502
BURPNW  3449552A       2007276      2009040       235533
BURPNW  344960B0       2007337      2009040       234432
BURPNW  34499034       2007337      2009040       232345
BURPNW  3449A5AE       2008150      2009040       235450
BURPNW  3449B6D8       2008095      2009040       233333
BURPNW  3449C048       2008066      2009040       235508
BURPNW  3449D33E       2007337      2009040       234520
BURPNW  3449E6A4       2007337      2009040       235202
BURPNW  344A0258       2006018      2009040       233401
BURPNW  344A24B4       2008136      2009040       233611
BURPNW  344A37C2       2008122      2009040       233728
BURPNW  344A4152       2008120      2009040       233812
BURPNW  344A67BE       2008193      2009040       235438
BURPNW  344A844C       2009002      2009040       225444
BURPNW  344A973A       2009009      2009040       235347
BURPNW  344AA2A0       2009037      2009040       204214
BURPNW  344AC746       2008006      2009040       204438
BURPNW  344AE1AA       2008114      2009040       204629
BURPNW  344AF2DC       2008148      2009040       202521
BURPNW  344B00A2       2008122      2009040       202612
BURPNW  344B13D4       2008122      2009040       202720
BURPNW  344B3538       2007085      2009040       202918
BURPNW  344B7632       2007346      2009040       235426
BURPNW  344B95C0       2006362      2009040       232208
BURPNW  344BA05A       2006018      2009040       213832
BURPNW  344BB32C       2006018      2009040       213350
BURPNW  344BC5BC       2009040      2009040        94407
BURPNW  344BF026       2007220      2009040       203006
BURPNW  344C11E0       2008211      2009040       203205
BURPNW  344C52EA       2008122      2009040       203637
BURPNW  344C8482       2006018      2009040       203908
BURPNW  344CA26E       2008170      2009040       164105
BURPNW  344D950E       2008283      2009040       204231
BURPNW  344DA094       2008223      2009040       204302
BURPNW  344DC572       2009026      2009040       233403
BURPNW  344DE39E       2008018      2009040       235414
BURPNW  344DF0E8       2008039      2009040       235402
BURPNW  344E71F2       2008148      2009040       234556
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  344EB4EC       2008039      2009040       235302
BURPNW  344EC27C       2008038      2009040       235308
BURPNW  344ED10A       2008214      2009040       235314
BURPNW  344EF7E6       2008337      2009040       235320
BURPNW  344F4692       2008276      2009040       233032
BURPNW  344F55E4       2008203      2009040       214323
BURPNW  344F838C       2008304      2009040       235514
BURPNW  34520160       2006018      2009040       200812
BURPNW  345277F0       2007019      2009040       234744
BURPNW  345631C0       2007038      2009040       234738
BURPNW  34564750       2007019      2009040       234750
BURPNW  345672CA       2002036      2009040       202317
BURPNW  3456B7D4       2007053      2009040       234732
BURPNW  3456C144       2008057      2009040       234726
BURPNW  3456D232       2006018      2009040       202817
BURPNW  3456E7A8       2006018      2009040       202915
BURPNW  345826DE       2008186      2009040       204920
BURPNW  3458504E       2008243      2009040       205218
BURPNW  3458C52C       2006018      2009040       205947
BURPNW  345A05C6       2008267      2009040       204605
BURPNW  345A16B0       2006018      2009040       204705
BURPNW  345A46CC       2008233      2009040       204905
BURPNW  345A55BA       2006123      2009040       204735
BURPNW  345A7356       2008242      2009040       204935
BURPNW  345AA53E       2007234      2009040       234704
BURPNW  345AC0D8       2006234      2009040       232350
BURPNW  345B71AC       2008010      2009040       232326
BURPNW  345B8128       2008010      2009040       232332
BURPNW  345BF7B8       2008277      2009040       233038
BURPNW  345C167E       2008277      2009040       233044
BURPNW  345C60EE       2008169      2009040       162111
BURPNW  345C831C       2008206      2009040       202159
BURPNW  345C906A       2006153      2009040       202239
BURPNW  345CE6FA       2009001      2009040       235540
BURPNW  345D211E       2008233      2009040       235546
BURPNW  345D578E       2006018      2009040       213135
BURPNW  345D7162       2008061      2009040       232132
BURPNW  345D81E6       2009040      2009040       235609
BURPNW  345D9290       2009020      2009040       225822
BURPNW  345DB47C       2007088      2009040       232204
BURPNW  345DC2EC       2007234      2009040       234602
BURPNW  345E138A       2006225      2009040       210607
BURPNW  345E86E8       2006018      2009040       232356
BURPNW  34607474       2007241      2009040       234708
BURPNW  3461957C       2008182      2009040       235409
BURPNW  3461A0E6       2008303      2009040       235603
BURPNW  3461C500       2006018      2009040       234717
BURPNW  3461F09A       2006272      2009040       201903
BURPNW  34620710       2008133      2009040       201941
BURPNW  3462328A       2008126      2009040       235333
BURPNW  3465462E       2006018      2009040       223531
BURPNW  3467D6B8       2006018      2009040       231727
BURPNW  3467E322       2006018      2009040       231817
BURPNW  3467F054       2008238      2009040       231914
BURPNW  34681534       2006018      2009040       232122
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  346904B8       2008141      2009040       234721
BURPNW  346D94E0       2006018      2009040       205548
BURPNW  346ED0E4       2008018      2009040       235615
BURPNW  3473B1FA       2006018      2009040       211634
BURPNW  347465A6       2008030      2009040       234902
BURPNW  347476D0       2007052      2009040       234913
BURPNW  34748654       2006018      2009040       234924
BURPNW  34749522       2006018      2009040       234937
BURPNW  3474A0B8       2006018      2009040       234945
BURPNW  3474C55E       2006018      2009040       235006
BURPNW  3474D628       2006018      2009040       235016
BURPNW  3474F0C4       2007253      2009040       235032
BURPNW  3477C250       2006242      2009040       231604
BURPNW  3477D126       2007155      2009040       231614
BURPNW  3477E4BC       2007155      2009040       231624
BURPNW  3477F7CA       2007109      2009040       231634
BURPNW  347801DC       2006096      2009040       231644
BURPNW  347812AA       2006094      2009040       231654
BURPNW  34782730       2006116      2009040       231704
BURPNW  34783446       2006018      2009040       231714
BURPNW  347842D6       2006157      2009040       231724
BURPNW  347851A0       2006095      2009040       231734
BURPNW  3478643A       2006133      2009040       231744
BURPNW  3478774C       2007107      2009040       231754
BURPNW  347887C8       2004145      2009040       231806
BURPNW  347894BE       2007158      2009040       231814
BURPNW  3478A124       2007157      2009040       231825
BURPNW  3478B252       2007110      2009040       231834
BURPNW  3478C4C2       2006098      2009040       231844
BURPNW  3478D7B4       2004146      2009040       231855
BURPNW  3478E22E       2007156      2009040       231905
BURPNW  34790326       2007146      2009040       231924
BURPNW  34791050       2006206      2009040       231934
BURPNW  347925CA       2007115      2009040       231944
BURPNW  347936BC       2006206      2009040       231954
BURPNW  3479402C       2004143      2009040       232004
BURPNW  3479535A       2006167      2009040       232014
BURPNW  347966C0       2004145      2009040       232024
BURPNW  347975B6       2006192      2009040       232034
BURPNW  34798532       2006120      2009040       232044
BURPNW  34799644       2006188      2009040       232055
BURPNW  3479A3DE       2004128      2009040       232105
BURPNW  3479B0A8       2008113      2009040       232114
BURPNW  3479C638       2007146      2009040       232124
BURPNW  3479D54E       2006118      2009040       232134
BURPNW  3479E0D4       2006115      2009040       232144
BURPNW  3479F3A2       2006118      2009040       232155
BURPNW  347A0428       2007146      2009040       232205
BURPNW  347A175E       2006116      2009040       232214
BURPNW  347A22C4       2006132      2009040       232224
BURPNW  347A31B2       2004144      2009040       232234
BURPNW  347A4722       2006133      2009040       232244
BURPNW  347A5454       2004146      2009040       232255
BURPNW  347A61CE       2006119      2009040       232304
BURPNW  347A72B8       2006119      2009040       232314
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  347A914A       2006130      2009040       232334
BURPNW  347AA4D0       2007154      2009040       232344
BURPNW  347AB7A6       2007138      2009040       232354
BURPNW  347AC136       2007130      2009040       232404
BURPNW  347AD240       2006094      2009040       232415
BURPNW  347AE7DA       2006031      2009040       232424
BURPNW  347AF4AC       2006144      2009040       232434
BURPNW  347B06D2       2004145      2009040       232444
BURPNW  347B15A4       2007088      2009040       232454
BURPNW  347B203E       2006097      2009040       232504
BURPNW  347B3348       2006115      2009040       232514
BURPNW  347B45D8       2007103      2009040       232525
BURPNW  347B56AE       2007100      2009040       232536
BURPNW  347B6334       2006118      2009040       232544
BURPNW  347B7042       2007106      2009040       232554
BURPNW  347B80C6       2006164      2009040       232604
BURPNW  347B93B0       2007153      2009040       232614
BURPNW  347BA62A       2006018      2009040       233002
BURPNW  347BB55C       2009029      2009040       233008
BURPNW  347BC3CC       2008351      2009040       233014
BURPNW  347BD0BA       2008236      2009040       233021
BURPNW  347BE520       2006018      2009040       233028
BURPNW  347BF656       2008323      2009040       233034
BURPNW  347C04E6       2008226      2009040       233038
BURPNW  347C1790       2008213      2009040       233045
BURPNW  347C220A       2006157      2009040       233049
BURPNW  347C317C       2006018      2009040       233056
BURPNW  347C47EC       2006018      2009040       233101
BURPNW  347C549A       2006018      2009040       233109
BURPNW  347C6100       2006265      2009040       233116
BURPNW  347C7276       2009009      2009040       233120
BURPNW  347C82F2       2006018      2009040       233127
BURPNW  347C9184       2006363      2009040       233134
BURPNW  347CA41E       2006018      2009040       233140
BURPNW  347CB768       2006018      2009040       233451
BURPNW  347CC1F8       2006018      2009040       233145
BURPNW  347CD28E       2009022      2009040       233153
BURPNW  347CE714       2007304      2009040       233156
BURPNW  347CF462       2006018      2009040       233203
BURPNW  347D061C       2008246      2009040       233209
BURPNW  347D156A       2006018      2009040       233215
BURPNW  347D3386       2008174      2009040       233227
BURPNW  347D4516       2006347      2009040       233232
BURPNW  347D5660       2006018      2009040       233239
BURPNW  347D63FA       2006018      2009040       233245
BURPNW  347D708C       2007199      2009040       233251
BURPNW  347D8008       2006018      2009040       233256
BURPNW  347D937E       2006018      2009040       233303
BURPNW  347DA6E4       2006018      2009040       233310
BURPNW  347DB592       2007037      2009040       233315
BURPNW  347DC302       2007177      2009040       233320
BURPNW  347DE5EE       2006263      2009040       233332
BURPNW  347DF698       2008303      2009040       233338
BURPNW  347E0112       2008003      2009040       233345
BURPNW  347E1264       2007010      2009040       233350
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  347E27FE       2007010      2009040       233356
BURPNW  347E3488       2006018      2009040       233403
BURPNW  347E4218       2007198      2009040       233408
BURPNW  347E516E       2008337      2009040       233415
BURPNW  347E64F4       2006018      2009040       233420
BURPNW  347E7782       2006018      2009040       233427
BURPNW  347E8706       2009006      2009040       233433
BURPNW  347E9470       2006018      2009040       233439
BURPNW  347EA1EA       2006018      2009040       233456
BURPNW  347EB29C       2006018      2009040       233445
BURPNW  347F7578       2008354      2009040       234401
BURPNW  347F85FC       2006268      2009040       234407
BURPNW  347F968A       2008172      2009040       234412
BURPNW  347FA310       2008319      2009040       144423
BURPNW  347FB066       2008289      2009040       234426
BURPNW  347FC6F6       2006018      2009040       234432
BURPNW  347FD580       2006018      2009040       234439
BURPNW  347FE01A       2006018      2009040       234445
BURPNW  347FF36C       2006145      2009040       234450
BURPNW  3480076E       2008329      2009040       234458
BURPNW  34801418       2006305      2009040       234502
BURPNW  34802182       2006192      2009040       234508
BURPNW  348032F4       2006018      2009040       234514
BURPNW  34804464       2008107      2009040       234520
BURPNW  34805712       2006018      2009040       234526
BURPNW  34812378       2006019      2009041          314
BURPNW  3481300E       2006019      2009040       230320
BURPNW  3481469E       2006019      2009041          327
BURPNW  348155E8       2008015      2009041          332
BURPNW  34816072       2006019      2009041          338
BURPNW  34817304       2006019      2009041          344
BURPNW  34818380       2006019      2009041          351
BURPNW  348190F6       2007255      2009041          357
BURPNW  3481A56C       2006019      2009040       230403
BURPNW  3481B61A       2006019      2009041          411
BURPNW  3481C08A       2009020      2009041          415
BURPNW  3481D3FC       2006019      2009041          421
BURPNW  3481E666       2006019      2009041          427
BURPNW  34822476       2006063      2009041          452
BURPNW  34823700       2008006      2009041          456
BURPNW  348252E6       2008006      2009041          608
BURPNW  3482677C       2008006      2009041          614
BURPNW  3482740A       2008007      2009041          621
BURPNW  3482848E       2006111      2009041          627
BURPNW  348297F8       2008204      2009041          633
BURPNW  3482A262       2008005      2009041          638
BURPNW  3482B114       2007109      2009041          645
BURPNW  3482C784       2009029      2009041          651
BURPNW  3482D4F2       2006266      2009041          655
BURPNW  3482E168       2008151      2009041          243
BURPNW  3482F21E       2006019      2009041          249
BURPNW  34831316       2008028      2009040       231504
BURPNW  3483268C       2006018      2009040       231510
BURPNW  348335FA       2008337      2009040       231516
BURPNW  3483436A       2007036      2009040       231522
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURPNW  3483501C       2006018      2009040       231527
BURPNW  34836586       2007134      2009040       231532
BURPNW  348376F0       2007053      2009040       231538
BURPNW  34838674       2006018      2009040       231545
BURPNW  34839502       2005166      2009040       231550
BURPNW  3483A098       2006226      2009040       231556
BURPNW  3483B3EE       2007254      2009040       231602
BURPNW  3483C57E       2008338      2009040       231608
BURPNW  3483D608       2005154      2009040       231614
BURPNW  3483E392       2006320      2009040       231621
BURPNW  3483F0E4       2006163      2009040       231626
BURPNW  34840254       2005180      2009040       231633
BURPNW  34841122       2005237      2009040       231638
BURPNW  348424B8       2005227      2009040       231645
BURPNW  348437CE       2005237      2009040       231651
BURPNW  3484415E       2005238      2009040       231656
BURPNW  34845228       2008295      2009040       231702
BURPNW  348467B2       2005333      2009040       231708
BURPNW  348474C4       2005329      2009040       231714
BURPNW  34848440       2005333      2009040       231720
BURPNW  34849736       2006201      2009040       231726
BURPNW  3484A2AC       2006195      2009040       231733
BURPNW  3484B1DA       2006128      2009040       231738
BURPNW  3484C74A       2006128      2009040       231745
BURPNW  3484D43C       2005307      2009040       231751
BURPNW  3484E1A6       2008107      2009040       211756
BURUCR  34534090       2006018      2009040       211832
BURUCR  345353E6       2007150      2009040       211937
BURUCR  3453667C       2007064      2009040       212018
BURUCR  34542742       2008203      2009040       231351
BURUCR  3459C7D6       2008319      2009040       211657
BURUCR  3459E13A       2009029      2009040       211746
BURUCR  3459F24C       2008290      2009040       211842
BURUCR  3466D442       2008120      2009040       220149
BURUCR  3467B35E       2008359      2009040       231556
BURUCR  3467C5CE       2006018      2009040       231625
BURUCR  3468D02A       2006018      2009040       233349
BURUCR  3468E5B0       2006018      2009040       233438
BURUCR  347502BA       2006018      2009041          703
BURUCR  347511CC       2006018      2009041          710
BURUCR  34752456       2006018      2009041          717
BURUCR  34753720       2007178      2009041          723
BURUCR  347541B0       2006293      2009041          728
BURUCR  3475675C       2006018      2009041          739
BURUCR  3475742A       2007074      2009041          747
BURUCR  347597D8       2007045      2009041           12
BURUCR  34806288       2006018      2009041          803
BURUCR  348071FE       2006018      2009041          809
BURUCR  3480817A       2006018      2009041          815
BURUCR  3480920C       2006271      2009041          821
BURUCR  3480A796       2007034      2009041          828
BURUCR  3480B4E0       2006018      2009041          835
BURUCR  3480C270       2008035      2009041          841
BURUCR  3480D106       2008135      2009041          853
BURUCR  3480E49C       2008254      2009041          859
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
BURUCR  3480F7EA       2008357      2009041          758
BURUCR  3485763E       2008241      2009041          505
BURUCR  3485B320       2008031      2009040       234433
BURUCR  3485C5B0       2007039      2009040       234440
BURUCR  3485E35C       2008286      2009040       234451
BURUCR  3485F02A       2008267      2009040       234457
BURUCR  348607A0       2008198      2009040       234503
BURUCR  348614D6       2008282      2009040       234509
BURUCR  3486214C       2008180      2009040       234517
BURUCR  348644AA       2008198      2009040       234527
BURUCR  348657DC       2008198      2009040       234533
BURUCR  34866246       2008319      2009040       234543
BURUCR  3486D1C8       2008318      2009041          511
BURUCR  348723B6       2008320      2009041          539
CALDFP  329181D2       2008211      2009040       235313
CALDFP  CA20302E       2007337      2009040       234442
CALDFP  CA2046BE       2007337      2009040       235438
CALDFP  CA2055C8       2007337      2009040       234813
CALDFP  CA207324       2006018      2009040       235518
CALDFP  CA2090D6       2007337      2009040       234743
CALDFP  CA20A54C       2006018      2009040       235618
CALDFP  CA20B63A       2006038      2009040       234911
CALDFP  CA20C0AA       2006034      2009040       235024
CALDFP  CA20D3DC       2006037      2009040       235012
CALDFP  CA20F530       2007337      2009040       235034
CALDFP  CA21074E       2007337      2009040       235508
CALDFP  CA211438       2006018      2009040       235142
CALDFP  CA2132D4       2008044      2009040       235448
CALDFP  CA214444       2007337      2009040       235114
CALDFP  CA215732       2007337      2009040       235458
CALDFP  CA2162A8       2007337      2009040       235104
CALDFP  CA2171DE       2006018      2009040       235411
CALDFP  CA21815A       2007337      2009040       235441
CALDFP  CA21922C       2006018      2009040       235511
CALDFP  CA21B4C0       2007337      2009040       235903
CALDFP  CA21C250       2007337      2009040       235643
CALDFP  CA21D126       2007337      2009040       235653
CALDFP  CA21E4BC       2006198      2009041          343
CALDFP  CA21F7CA       2008080      2009041          243
CALDFP  CA221336       2006018      2009040       235741
CALDFP  CA2226AC       2007338      2009041          223
CALDFP  CA2235DA       2007337      2009040       230733
CALDFP  CA22503C       2006257      2009041           43
CALDFP  CA2265A6       2006018      2009040       230541
CALDFP  CA228654       2007338      2009040       235558
CALDFP  CA229522       2007338      2009041           53
CALDFP  CA22B3CE       2007338      2009040       230713
CALDFP  CA22C55E       2006018      2009040       235014
CALDFP  CA22D628       2007131      2009041          211
CALDFP  CA2302BA       2006019      2009041           33
CALDFP  CA2311CC       2006258      2009041          213
CALDFP  CA233720       2008206      2009040       230739
CALDFP  CA2341B0       2007338      2009040       230703
CALDFP  CA2352C6       2007337      2009040       235548
CALDFP  CA23742A       2007338      2009040       230723
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
CALDFP  CA2384AE       2008058      2009040       235428
CALDFP  CA2397D8       2007337      2009040       235433
CALDFP  CA2537EE       2007090      2009041          359
CALDFP  CA256792       2006219      2009040       235608
CALDFP  CA258460       2008226      2009041          626
CALDFP  CA25A28C       2006018      2009040       230729
CALDFP  CA25B1FA       2006217      2009040       230756
CALDFP  CA264670       2007347      2009040       231225
CALDFP  CA26D312       2003251      2009040       231657
CALDFP  CA26E688       2002315      2009040       231728
CALDFP  CA26F5FE       2002252      2009040       231756
CALDFP  CA2757FC       2008274      2009040       232053
CALDFP  CA28B29C       2008226      2009040       233152
CALDFP  CA28E2E0       2008094      2009040       233325
CALDFP  CA28F196       2009025      2009040       233357
CALDFP  CA293672       2006178      2009040       233552
CALDFP  CA2940E2       2006018      2009040       233623
CALDFP  CA295394       2008330      2009040       233653
CALDFP  CA29660E       2008035      2009040       233722
CALDFP  CA297578       2008013      2009040       233753
CALDFP  CA2AB768       2006109      2009040       235538
CALDFP  CA2AC1F8       2007124      2009040       234827
CALDFP  CA2AF462       2006045      2009040       235418
CALDFP  CA2B4516       2006018      2009040       235227
CALDFP  CA2BB592       2006018      2009040       235004
CALDFP  CA2BC302       2007177      2009040       235627
CALDFP  CA2BE5EE       2006018      2009040       235723
CALDFP  CA2C31B2       2006018      2009041            2
CALDFP  CA407116       2000164      2009040       231742
CALDFP  CA4092E4       2002175      2009040       231902
CALDFP  CA4130E6       2006018      2009040       232813
CALDFP  CA414676       2006018      2009040       232803
CALDFP  CA415500       2008185      2009040       232823
CALDFP  CA41609A       2008035      2009040       232833
CALDFP  CA4173EC       2006292      2009040       233608
CALDFP  CA418368       2006018      2009040       233638
CALDFP  CA41A584       2008007      2009040       233738
CALDFP  CA41B6F2       2006199      2009040       233808
CALDFP  CA41C062       2006120      2009040       233844
CALDFP  CA41D314       2006248      2009040       233927
CALDFP  CA41E68E       2008007      2009040       233938
CALDFP  CA41F5F8       2008232      2009040       234010
CALDFP  CA420272       2006018      2009040       234038
CALDFP  CA421104       2006018      2009040       234108
CALDFP  CA42249E       2006018      2009040       234138
CALDFP  CA4237E8       2008311      2009040       234208
CALDFP  CA424178       2008262      2009040       234238
CALDFP  CA42520E       2008311      2009040       234312
CALDFP  CA44C7A2       2007337      2009040       235413
CALDFP  CA44E14E       2007337      2009040       235423
CALDFP  CA44F238       2007337      2009040       231033
CALDFP  CA450046       2007337      2009040       235628
CALDFP  CA451330       2007337      2009040       231312
CALDFP  CA4526AA       2007337      2009040       230743
CALDFP  CA4535DC       2007337      2009040       231446
                        PDTS THAT ARE ACTIVE


 OWNER   ADDRESS  FIRST ACTIVE  LAST ACTIVE    LAST TIME
--------------------------------------------------------------------------------
CALDFP  CA45503A       2007337      2009040       235914
CALDFP  CA4565A0       2007337      2009040       235633
CALDFP  CA4576D6       2007337      2009040       235044
CALDFP  CA459524       2007337      2009040       235124
CALDFP  CA48F3A4       2007206      2009040       234913
CALDFP  CA4994B8       2007337      2009040       232512
CALDFP  CA49F15E       2006018      2009040       235443
CALDFP  CA4A15A2       2007021      2009040       233311
CALDFP  CA4A334E       2007089      2009040       235544
CALDFP  CA4A45DE       2006018      2009040       235528
CALDFP  CA4A56A8       2008102      2009040       233235
CALDFP  CA4A6332       2007146      2009040       235453
CALDFP  CA4A7044       2008012      2009040       233208
CALDFP  CA4A80C0       2007004      2009040       233138
CALDFP  CA4A93B6       2008122      2009040       233108
CALDFP  CA4AF650       2006018      2009040       233038
CALDFP  CA504312       2008190      2009040       235333
CALDFP  CA505064       2008190      2009040       235343
CALDFP  CA51C7FC       2008193      2009040       231823
CALDFP  CA51D48A       2008190      2009040       231833
CALDFP  CA5205EC       2008326      2009040       231323
CALDFP  CA52169A       2008325      2009040       231333
CALDFP  CA522300       2008324      2009040       231343
CALFED  700005EA       2006255      2009040       232506
CALFED  70002306       2006248      2009040       232536
CALFED  70003070       2007306      2009040       232551
CALFED  70005596       2006018      2009040       231345
CALFED  CA2ED7B4       2006018      2009040       231408
CALFED  CA2EF158       2009036      2009040       231431
CANNWT  ACA005AE       2008160      2009041          504
CANNWT  ACA016D8       2007168      2009041          514
CANNWT  ACA02342       2009028      2009041          524
CANNWT  ACA03034       2009023      2009041          534
CANNWT  ACA055D2       2007167      2009041          554
CANNWT  ACA06048       2007166      2009041          604
CANNWT  ACA090CC       2009017      2009041          634
CANNWT  ACA0A556       2009041      2009041          645
CANNWT  ACA0B620       2007166      2009041          654
