> 10 contour
128.49	-7.77415	10
128.574	-7.76129	10
128.657	-7.75829	10
128.74	-7.76967	10
128.824	-7.79935	10
128.861	-7.8219	10
128.907	-7.84986	10
128.971	-7.90523	10
128.99	-7.9274	10
129.029	-7.98857	10
129.057	-8.0719	10
129.069	-8.15523	10
128.99	-8.1989	10
128.907	-8.23255	10
128.904	-8.23857	10
128.907	-8.24593	10
128.99	-8.28415	10
129.057	-8.3219	10
129.025	-8.40523	10
128.99	-8.45792	10
128.961	-8.48857	10
128.907	-8.53436	10
128.843	-8.5719	10
128.824	-8.5829	10
128.74	-8.61441	10
128.657	-8.62604	10
128.574	-8.62169	10
128.49	-8.60903	10
128.433	-8.5719	10
128.407	-8.55327	10
128.331	-8.48857	10
128.324	-8.4818	10
128.264	-8.40523	10
128.24	-8.34705	10
128.228	-8.3219	10
128.24	-8.31336	10
128.27	-8.23857	10
128.24	-8.17698	10
128.208	-8.15523	10
128.225	-8.0719	10
128.24	-8.03761	10
128.259	-7.98857	10
128.32	-7.90523	10
128.324	-7.90141	10
128.407	-7.83292	10
128.421	-7.8219	10
128.49	-7.77415	10
> 20 contour
128.49	-7.96563	20
128.574	-7.93198	20
128.657	-7.92892	20
128.74	-7.95097	20
128.798	-7.98857	20
128.824	-8.00954	20
128.871	-8.0719	20
128.896	-8.15523	20
128.862	-8.23857	20
128.871	-8.3219	20
128.824	-8.37652	20
128.784	-8.40523	20
128.74	-8.43281	20
128.657	-8.4555	20
128.574	-8.4508	20
128.49	-8.4186	20
128.476	-8.40523	20
128.414	-8.3219	20
128.407	-8.29183	20
128.387	-8.23857	20
128.385	-8.15523	20
128.407	-8.10279	20
128.415	-8.0719	20
128.467	-7.98857	20
128.49	-7.96563	20
> 30 contour
128.49	-8.06806	30
128.574	-8.01254	30
128.657	-8.00047	30
128.74	-8.03582	30
128.78	-8.0719	30
128.822	-8.15523	30
128.82	-8.23857	30
128.768	-8.3219	30
128.74	-8.34483	30
128.657	-8.38481	30
128.574	-8.37422	30
128.49	-8.32313	30
128.489	-8.3219	30
128.456	-8.23857	30
128.454	-8.15523	30
128.487	-8.0719	30
128.49	-8.06806	30
> 40 contour
128.657	-8.03591	40
128.713	-8.0719	40
128.74	-8.09541	40
128.786	-8.15523	40
128.783	-8.23857	40
128.74	-8.29002	40
128.689	-8.3219	40
128.657	-8.3412	40
128.586	-8.3219	40
128.574	-8.31862	40
128.505	-8.23857	40
128.503	-8.15523	40
128.574	-8.07262	40
128.575	-8.0719	40
128.657	-8.03591	40
> 50 contour
128.657	-8.07135	50
128.658	-8.0719	50
128.74	-8.14377	50
128.749	-8.15523	50
128.746	-8.23857	50
128.74	-8.24506	50
128.657	-8.31138	50
128.574	-8.27699	50
128.541	-8.23857	50
128.538	-8.15523	50
128.574	-8.11306	50
128.656	-8.0719	50
128.657	-8.07135	50
> 60 contour
128.574	-8.1535	60
128.657	-8.09292	60
128.723	-8.15523	60
128.721	-8.23857	60
128.657	-8.29252	60
128.576	-8.23857	60
128.574	-8.18502	60
128.572	-8.15523	60
128.574	-8.1535	60
